rank,inspect_components,inspect_semis,dismantle_semis,inspect_final,dismantle_final,semi_expected_costs,semi_output_good_probabilities,pass_probability_per_final_assembly,expected_fulfillment_cost,expected_profit
5284,01110001,100,000,0,0,"[48.83401920438958, 31.333333333333332, 31.555555555555557]","[1.0, 0.7290000000000001, 0.81]",0.531441,260.54683039750125,-60.54683039750125
5285,01110100,100,000,0,0,"[48.83401920438958, 34.888888888888886, 28.0]","[1.0, 0.81, 0.7290000000000001]",0.531441,260.54683039750125,-60.54683039750125
5286,10001101,010,000,0,0,"[31.333333333333332, 48.83401920438958, 31.555555555555557]","[0.7290000000000001, 1.0, 0.81]",0.531441,260.54683039750125,-60.54683039750125
5287,10101100,010,000,0,0,"[34.888888888888886, 48.83401920438958, 28.0]","[0.81, 1.0, 0.7290000000000001]",0.531441,260.54683039750125,-60.54683039750125
5288,00110000,100,000,1,0,"[51.51653711324493, 31.333333333333332, 28.0]","[1.0, 0.7290000000000001, 0.7290000000000001]",0.47829690000000014,261.0300640597466,-61.03006405974662
5289,10000100,010,000,1,0,"[31.333333333333332, 51.51653711324493, 28.0]","[0.7290000000000001, 1.0, 0.7290000000000001]",0.47829690000000014,261.0300640597466,-61.03006405974662
5290,00010011,010,000,0,0,"[30.0, 48.46822130772747, 33.55555555555556]","[0.6561000000000001, 1.0, 0.9]",0.5314410000000002,261.11296806848355,-61.11296806848355
5291,10000011,100,000,0,0,"[48.46822130772747, 30.0, 33.55555555555556]","[1.0, 0.6561000000000001, 0.9]",0.5314410000000002,261.11296806848355,-61.11296806848355
5292,00110010,010,000,0,0,"[33.55555555555556, 48.46822130772747, 30.0]","[0.7290000000000001, 1.0, 0.81]",0.531441,261.1129680684836,-61.11296806848361
5293,01010001,010,000,0,0,"[32.0, 48.46822130772747, 31.555555555555557]","[0.7290000000000001, 1.0, 0.81]",0.531441,261.1129680684836,-61.11296806848361
5294,01110000,010,000,0,0,"[35.55555555555556, 48.46822130772747, 28.0]","[0.81, 1.0, 0.7290000000000001]",0.531441,261.1129680684836,-61.11296806848361
5295,10000110,100,000,0,0,"[48.46822130772747, 33.55555555555556, 30.0]","[1.0, 0.7290000000000001, 0.81]",0.531441,261.1129680684836,-61.11296806848361
5296,10001001,100,000,0,0,"[48.46822130772747, 32.0, 31.555555555555557]","[1.0, 0.7290000000000001, 0.81]",0.531441,261.1129680684836,-61.11296806848361
5297,10001100,100,000,0,0,"[48.46822130772747, 35.55555555555556, 28.0]","[1.0, 0.81, 0.7290000000000001]",0.531441,261.1129680684836,-61.11296806848361
5298,00001001,010,000,1,0,"[30.0, 49.38271604938271, 31.555555555555557]","[0.6561000000000001, 1.0, 0.81]",0.47829690000000014,261.21488892137546,-61.21488892137546
5299,00010111,000,000,1,0,"[30.0, 34.888888888888886, 33.55555555555556]","[0.6561000000000001, 0.81, 0.9]",0.43046721000000016,261.21488892137546,-61.21488892137546
5300,00011101,000,000,1,0,"[30.0, 36.888888888888886, 31.555555555555557]","[0.6561000000000001, 0.9, 0.81]",0.43046721000000016,261.21488892137546,-61.21488892137546
5301,00101000,010,000,1,0,"[33.55555555555556, 49.38271604938271, 28.0]","[0.7290000000000001, 1.0, 0.7290000000000001]",0.47829690000000014,261.21488892137546,-61.21488892137546
5302,00110011,000,000,1,0,"[33.55555555555556, 31.333333333333332, 33.55555555555556]","[0.7290000000000001, 0.7290000000000001, 0.9]",0.43046721000000016,261.21488892137546,-61.21488892137546
5303,00111100,000,000,1,0,"[33.55555555555556, 36.888888888888886, 28.0]","[0.7290000000000001, 0.9, 0.7290000000000001]",0.43046721000000016,261.21488892137546,-61.21488892137546
5304,01000001,100,000,1,0,"[49.38271604938271, 30.0, 31.555555555555557]","[1.0, 0.6561000000000001, 0.81]",0.47829690000000014,261.21488892137546,-61.21488892137546
5305,01000100,100,000,1,0,"[49.38271604938271, 33.55555555555556, 28.0]","[1.0, 0.7290000000000001, 0.7290000000000001]",0.47829690000000014,261.21488892137546,-61.21488892137546
5306,01110100,000,000,1,0,"[35.55555555555556, 34.888888888888886, 28.0]","[0.81, 0.81, 0.7290000000000001]",0.43046721000000016,261.21488892137546,-61.21488892137546
5307,10000111,000,000,1,0,"[31.333333333333332, 33.55555555555556, 33.55555555555556]","[0.7290000000000001, 0.7290000000000001, 0.9]",0.43046721000000016,261.21488892137546,-61.21488892137546
5308,10100011,000,000,1,0,"[34.888888888888886, 30.0, 33.55555555555556]","[0.81, 0.6561000000000001, 0.9]",0.43046721000000016,261.21488892137546,-61.21488892137546
5309,10101100,000,000,1,0,"[34.888888888888886, 35.55555555555556, 28.0]","[0.81, 0.81, 0.7290000000000001]",0.43046721000000016,261.21488892137546,-61.21488892137546
5310,11100001,000,000,1,0,"[36.888888888888886, 30.0, 31.555555555555557]","[0.9, 0.6561000000000001, 0.81]",0.43046721000000016,261.21488892137546,-61.21488892137546
5311,11100100,000,000,1,0,"[36.888888888888886, 33.55555555555556, 28.0]","[0.9, 0.7290000000000001, 0.7290000000000001]",0.43046721000000016,261.21488892137546,-61.21488892137546
5312,00110110,000,000,1,0,"[33.55555555555556, 34.888888888888886, 30.0]","[0.7290000000000001, 0.81, 0.81]",0.4304672100000001,261.2148889213755,-61.21488892137552
5313,00111001,000,000,1,0,"[33.55555555555556, 33.33333333333333, 31.555555555555557]","[0.7290000000000001, 0.81, 0.81]",0.4304672100000001,261.2148889213755,-61.21488892137552
5314,01010101,000,000,1,0,"[32.0, 34.888888888888886, 31.555555555555557]","[0.7290000000000001, 0.81, 0.81]",0.4304672100000001,261.2148889213755,-61.21488892137552
5315,01110001,000,000,1,0,"[35.55555555555556, 31.333333333333332, 31.555555555555557]","[0.81, 0.7290000000000001, 0.81]",0.4304672100000001,261.2148889213755,-61.21488892137552
5316,10001101,000,000,1,0,"[31.333333333333332, 35.55555555555556, 31.555555555555557]","[0.7290000000000001, 0.81, 0.81]",0.4304672100000001,261.2148889213755,-61.21488892137552
5317,10100110,000,000,1,0,"[34.888888888888886, 33.55555555555556, 30.0]","[0.81, 0.7290000000000001, 0.81]",0.4304672100000001,261.2148889213755,-61.21488892137552
5318,10101001,000,000,1,0,"[34.888888888888886, 32.0, 31.555555555555557]","[0.81, 0.7290000000000001, 0.81]",0.4304672100000001,261.2148889213755,-61.21488892137552
5319,11000101,000,000,1,0,"[33.33333333333333, 33.55555555555556, 31.555555555555557]","[0.81, 0.7290000000000001, 0.81]",0.4304672100000001,261.2148889213755,-61.21488892137552
5320,00100100,001,000,1,0,"[33.55555555555556, 33.55555555555556, 43.8957475994513]","[0.7290000000000001, 0.7290000000000001, 1.0]",0.47829690000000014,261.3582875209151,-61.3582875209151
5321,00100101,001,000,1,0,"[33.55555555555556, 33.55555555555556, 43.895747599451305]","[0.7290000000000001, 0.7290000000000001, 1.0]",0.47829690000000014,261.35828752091516,-61.358287520915155
5322,01010001,100,000,0,0,"[49.38271604938271, 31.333333333333332, 31.555555555555557]","[1.0, 0.7290000000000001, 0.81]",0.531441,261.57930031418647,-61.57930031418647
5323,01010100,100,000,0,0,"[49.38271604938271, 34.888888888888886, 28.0]","[1.0, 0.81, 0.7290000000000001]",0.531441,261.57930031418647,-61.57930031418647
5324,10001001,010,000,0,0,"[31.333333333333332, 49.38271604938271, 31.555555555555557]","[0.7290000000000001, 1.0, 0.81]",0.531441,261.57930031418647,-61.57930031418647
5325,10101000,010,000,0,0,"[34.888888888888886, 49.38271604938271, 28.0]","[0.81, 1.0, 0.7290000000000001]",0.531441,261.57930031418647,-61.57930031418647
5326,00010000,100,000,1,0,"[51.821368693796664, 31.333333333333332, 28.0]","[1.0, 0.7290000000000001, 0.7290000000000001]",0.47829690000000014,261.6673911688116,-61.667391168811605
5327,10000000,010,000,1,0,"[31.333333333333332, 51.821368693796664, 28.0]","[0.7290000000000001, 1.0, 0.7290000000000001]",0.47829690000000014,261.6673911688116,-61.667391168811605
5328,00110100,001,000,0,0,"[33.55555555555556, 34.888888888888886, 43.8957475994513]","[0.7290000000000001, 0.81, 1.0]",0.531441,261.70835905377214,-61.70835905377214
5329,00110101,001,000,0,0,"[33.55555555555556, 34.888888888888886, 43.895747599451305]","[0.7290000000000001, 0.81, 1.0]",0.531441,261.70835905377214,-61.70835905377214
5330,10100100,001,000,0,0,"[34.888888888888886, 33.55555555555556, 43.8957475994513]","[0.81, 0.7290000000000001, 1.0]",0.531441,261.70835905377214,-61.70835905377214
5331,10100101,001,000,0,0,"[34.888888888888886, 33.55555555555556, 43.895747599451305]","[0.81, 0.7290000000000001, 1.0]",0.531441,261.70835905377214,-61.70835905377214
5332,00001111,010,000,0,0,"[30.0, 48.83401920438958, 33.55555555555556]","[0.6561000000000001, 1.0, 0.9]",0.5314410000000002,261.80128134627375,-61.801281346273754
5333,01100011,100,000,0,0,"[48.83401920438958, 30.0, 33.55555555555556]","[1.0, 0.6561000000000001, 0.9]",0.5314410000000002,261.80128134627375,-61.801281346273754
5334,00101110,010,000,0,0,"[33.55555555555556, 48.83401920438958, 30.0]","[0.7290000000000001, 1.0, 0.81]",0.531441,261.8012813462738,-61.80128134627381
5335,01001101,010,000,0,0,"[32.0, 48.83401920438958, 31.555555555555557]","[0.7290000000000001, 1.0, 0.81]",0.531441,261.8012813462738,-61.80128134627381
5336,01100110,100,000,0,0,"[48.83401920438958, 33.55555555555556, 30.0]","[1.0, 0.7290000000000001, 0.81]",0.531441,261.8012813462738,-61.80128134627381
5337,01101001,100,000,0,0,"[48.83401920438958, 32.0, 31.555555555555557]","[1.0, 0.7290000000000001, 0.81]",0.531441,261.8012813462738,-61.80128134627381
5338,01101100,010,000,0,0,"[35.55555555555556, 48.83401920438958, 28.0]","[0.81, 1.0, 0.7290000000000001]",0.531441,261.8012813462738,-61.80128134627381
5339,01101100,100,000,0,0,"[48.83401920438958, 35.55555555555556, 28.0]","[1.0, 0.81, 0.7290000000000001]",0.531441,261.8012813462738,-61.80128134627381
5340,00000110,010,000,1,0,"[30.0, 51.51653711324493, 30.0]","[0.6561000000000001, 1.0, 0.81]",0.47829690000000014,262.42389844727177,-62.42389844727177
5341,00100010,100,000,1,0,"[51.51653711324493, 30.0, 30.0]","[1.0, 0.6561000000000001, 0.81]",0.47829690000000014,262.42389844727177,-62.42389844727177
5342,00101000,100,000,1,0,"[51.51653711324493, 32.0, 28.0]","[1.0, 0.7290000000000001, 0.7290000000000001]",0.47829690000000014,262.42389844727177,-62.42389844727177
5343,01000100,010,000,1,0,"[32.0, 51.51653711324493, 28.0]","[0.7290000000000001, 1.0, 0.7290000000000001]",0.47829690000000014,262.42389844727177,-62.42389844727177
5344,11011010,000,000,0,0,"[33.33333333333333, 33.33333333333333, 30.0]","[0.81, 0.81, 0.81]",0.47829690000000014,262.46206209295235,-62.46206209295235
5345,00111000,100,000,0,0,"[51.51653711324493, 33.33333333333333, 28.0]","[1.0, 0.81, 0.7290000000000001]",0.531441,262.66740888749314,-62.66740888749314
5346,11000100,010,000,0,0,"[33.33333333333333, 51.51653711324493, 28.0]","[0.81, 1.0, 0.7290000000000001]",0.531441,262.66740888749314,-62.66740888749314
5347,00110010,100,000,0,0,"[51.51653711324493, 31.333333333333332, 30.0]","[1.0, 0.7290000000000001, 0.81]",0.531441,262.6674088874932,-62.667408887493195
5348,10000110,010,000,0,0,"[31.333333333333332, 51.51653711324493, 30.0]","[0.7290000000000001, 1.0, 0.81]",0.531441,262.6674088874932,-62.667408887493195
5349,00001111,000,000,1,0,"[30.0, 35.55555555555556, 33.55555555555556]","[0.6561000000000001, 0.81, 0.9]",0.43046721000000016,262.76359379640337,-62.76359379640337
5350,00101011,000,000,1,0,"[33.55555555555556, 32.0, 33.55555555555556]","[0.7290000000000001, 0.7290000000000001, 0.9]",0.43046721000000016,262.76359379640337,-62.76359379640337
5351,01000111,000,000,1,0,"[32.0, 33.55555555555556, 33.55555555555556]","[0.7290000000000001, 0.7290000000000001, 0.9]",0.43046721000000016,262.76359379640337,-62.76359379640337
5352,01100011,000,000,1,0,"[35.55555555555556, 30.0, 33.55555555555556]","[0.81, 0.6561000000000001, 0.9]",0.43046721000000016,262.76359379640337,-62.76359379640337
5353,01101100,000,000,1,0,"[35.55555555555556, 35.55555555555556, 28.0]","[0.81, 0.81, 0.7290000000000001]",0.43046721000000016,262.76359379640337,-62.76359379640337
5354,00101110,000,000,1,0,"[33.55555555555556, 35.55555555555556, 30.0]","[0.7290000000000001, 0.81, 0.81]",0.4304672100000001,262.7635937964034,-62.76359379640343
5355,01001101,000,000,1,0,"[32.0, 35.55555555555556, 31.555555555555557]","[0.7290000000000001, 0.81, 0.81]",0.4304672100000001,262.7635937964034,-62.76359379640343
5356,01100110,000,000,1,0,"[35.55555555555556, 33.55555555555556, 30.0]","[0.81, 0.7290000000000001, 0.81]",0.4304672100000001,262.7635937964034,-62.76359379640343
5357,01101001,000,000,1,0,"[35.55555555555556, 32.0, 31.555555555555557]","[0.81, 0.7290000000000001, 0.81]",0.4304672100000001,262.7635937964034,-62.76359379640343
5358,00001011,010,000,0,0,"[30.0, 49.38271604938271, 33.55555555555556]","[0.6561000000000001, 1.0, 0.9]",0.5314410000000002,262.8337512629591,-62.83375126295908
5359,01000011,100,000,0,0,"[49.38271604938271, 30.0, 33.55555555555556]","[1.0, 0.6561000000000001, 0.9]",0.5314410000000002,262.8337512629591,-62.83375126295908
5360,00101010,010,000,0,0,"[33.55555555555556, 49.38271604938271, 30.0]","[0.7290000000000001, 1.0, 0.81]",0.531441,262.83375126295914,-62.83375126295914
5361,01000110,100,000,0,0,"[49.38271604938271, 33.55555555555556, 30.0]","[1.0, 0.7290000000000001, 0.81]",0.531441,262.83375126295914,-62.83375126295914
5362,01001001,010,000,0,0,"[32.0, 49.38271604938271, 31.555555555555557]","[0.7290000000000001, 1.0, 0.81]",0.531441,262.83375126295914,-62.83375126295914
5363,01001001,100,000,0,0,"[49.38271604938271, 32.0, 31.555555555555557]","[1.0, 0.7290000000000001, 0.81]",0.531441,262.83375126295914,-62.83375126295914
5364,01001100,100,000,0,0,"[49.38271604938271, 35.55555555555556, 28.0]","[1.0, 0.81, 0.7290000000000001]",0.531441,262.83375126295914,-62.83375126295914
5365,01101000,010,000,0,0,"[35.55555555555556, 49.38271604938271, 28.0]","[0.81, 1.0, 0.7290000000000001]",0.531441,262.83375126295914,-62.83375126295914
5366,00101100,001,000,0,0,"[33.55555555555556, 35.55555555555556, 43.8957475994513]","[0.7290000000000001, 0.81, 1.0]",0.531441,262.9628100025448,-62.96281000254481
5367,00101101,001,000,0,0,"[33.55555555555556, 35.55555555555556, 43.895747599451305]","[0.7290000000000001, 0.81, 1.0]",0.531441,262.9628100025448,-62.96281000254481
5368,01100100,001,000,0,0,"[35.55555555555556, 33.55555555555556, 43.8957475994513]","[0.81, 0.7290000000000001, 1.0]",0.531441,262.9628100025448,-62.96281000254481
5369,01100101,001,000,0,0,"[35.55555555555556, 33.55555555555556, 43.895747599451305]","[0.81, 0.7290000000000001, 1.0]",0.531441,262.9628100025448,-62.96281000254481
5370,00000010,010,000,1,0,"[30.0, 51.821368693796664, 30.0]","[0.6561000000000001, 1.0, 0.81]",0.47829690000000014,263.06122555633675,-63.06122555633675
5371,00000010,100,000,1,0,"[51.821368693796664, 30.0, 30.0]","[1.0, 0.6561000000000001, 0.81]",0.47829690000000014,263.06122555633675,-63.06122555633675
5372,00001000,100,000,1,0,"[51.821368693796664, 32.0, 28.0]","[1.0, 0.7290000000000001, 0.7290000000000001]",0.47829690000000014,263.06122555633675,-63.06122555633675
5373,01000000,010,000,1,0,"[32.0, 51.821368693796664, 28.0]","[0.7290000000000001, 1.0, 0.7290000000000001]",0.47829690000000014,263.06122555633675,-63.06122555633675
5374,00110101,010,000,0,0,"[33.55555555555556, 48.01097393689986, 31.555555555555557]","[0.7290000000000001, 1.0, 0.81]",0.531441,263.17962868504867,-63.17962868504867
5375,10100101,100,000,0,0,"[48.01097393689986, 33.55555555555556, 31.555555555555557]","[1.0, 0.7290000000000001, 0.81]",0.531441,263.17962868504867,-63.17962868504867
5376,00011000,100,000,0,0,"[51.821368693796664, 33.33333333333333, 28.0]","[1.0, 0.81, 0.7290000000000001]",0.531441,263.2410032856516,-63.24100328565157
5377,11000000,010,000,0,0,"[33.33333333333333, 51.821368693796664, 28.0]","[0.81, 1.0, 0.7290000000000001]",0.531441,263.2410032856516,-63.24100328565157
5378,00010010,100,000,0,0,"[51.821368693796664, 31.333333333333332, 30.0]","[1.0, 0.7290000000000001, 0.81]",0.531441,263.24100328565163,-63.24100328565163
5379,10000010,010,000,0,0,"[31.333333333333332, 51.821368693796664, 30.0]","[0.7290000000000001, 1.0, 0.81]",0.531441,263.24100328565163,-63.24100328565163
5380,00101010,100,000,0,0,"[51.51653711324493, 32.0, 30.0]","[1.0, 0.7290000000000001, 0.81]",0.531441,263.92185983626575,-63.92185983626575
5381,01000110,010,000,0,0,"[32.0, 51.51653711324493, 30.0]","[0.7290000000000001, 1.0, 0.81]",0.531441,263.92185983626575,-63.92185983626575
5382,00110001,010,000,0,0,"[33.55555555555556, 48.46822130772747, 31.555555555555557]","[0.7290000000000001, 1.0, 0.81]",0.531441,264.0400202822864,-64.04002028228638
5383,10000101,100,000,0,0,"[48.46822130772747, 33.55555555555556, 31.555555555555557]","[1.0, 0.7290000000000001, 0.81]",0.531441,264.0400202822864,-64.04002028228638
5384,00001010,100,000,0,0,"[51.821368693796664, 32.0, 30.0]","[1.0, 0.7290000000000001, 0.81]",0.531441,264.49545423442424,-64.49545423442424
5385,01000010,010,000,0,0,"[32.0, 51.821368693796664, 30.0]","[0.7290000000000001, 1.0, 0.81]",0.531441,264.49545423442424,-64.49545423442424
5386,00101101,010,000,0,0,"[33.55555555555556, 48.83401920438958, 31.555555555555557]","[0.7290000000000001, 1.0, 0.81]",0.531441,264.72833356007663,-64.72833356007663
5387,01100101,100,000,0,0,"[48.83401920438958, 33.55555555555556, 31.555555555555557]","[1.0, 0.7290000000000001, 0.81]",0.531441,264.72833356007663,-64.72833356007663
5388,00110101,000,000,1,0,"[33.55555555555556, 34.888888888888886, 31.555555555555557]","[0.7290000000000001, 0.81, 0.81]",0.4304672100000001,264.828533629774,-64.82853362977397
5389,10100101,000,000,1,0,"[34.888888888888886, 33.55555555555556, 31.555555555555557]","[0.81, 0.7290000000000001, 0.81]",0.4304672100000001,264.828533629774,-64.82853362977397
5390,00110001,100,000,0,0,"[51.51653711324493, 31.333333333333332, 31.555555555555557]","[1.0, 0.7290000000000001, 0.81]",0.531441,265.5944611012959,-65.5944611012959
5391,00110100,100,000,0,0,"[51.51653711324493, 34.888888888888886, 28.0]","[1.0, 0.81, 0.7290000000000001]",0.531441,265.5944611012959,-65.5944611012959
5392,10000101,010,000,0,0,"[31.333333333333332, 51.51653711324493, 31.555555555555557]","[0.7290000000000001, 1.0, 0.81]",0.531441,265.5944611012959,-65.5944611012959
5393,10100100,010,000,0,0,"[34.888888888888886, 51.51653711324493, 28.0]","[0.81, 1.0, 0.7290000000000001]",0.531441,265.5944611012959,-65.5944611012959
5394,00000101,010,000,1,0,"[30.0, 51.51653711324493, 31.555555555555557]","[0.6561000000000001, 1.0, 0.81]",0.47829690000000014,265.67617868483035,-65.67617868483035
5395,00100001,100,000,1,0,"[51.51653711324493, 30.0, 31.555555555555557]","[1.0, 0.6561000000000001, 0.81]",0.47829690000000014,265.67617868483035,-65.67617868483035
5396,00100100,010,000,1,0,"[33.55555555555556, 51.51653711324493, 28.0]","[0.7290000000000001, 1.0, 0.7290000000000001]",0.47829690000000014,265.67617868483035,-65.67617868483035
5397,00100100,100,000,1,0,"[51.51653711324493, 33.55555555555556, 28.0]","[1.0, 0.7290000000000001, 0.7290000000000001]",0.47829690000000014,265.67617868483035,-65.67617868483035
5398,10011011,000,000,0,0,"[31.333333333333332, 33.33333333333333, 33.55555555555556]","[0.7290000000000001, 0.81, 0.9]",0.4782969000000001,265.714342330511,-65.71434233051099
